"","region","item_name","item_code","unit_name","Otherunit","unit_code","factor","source"
"33","1","MAIZE UFA REFINED (FINE FLOUR)","102","OTHER (SPECIFY)","BASIN","97",3.404999971,"4"
"34","2","MAIZE UFA REFINED (FINE FLOUR)","102","OTHER (SPECIFY)","BASIN","97",3.404999971,"4"
"35","3","MAIZE UFA REFINED (FINE FLOUR)","102","OTHER (SPECIFY)","PIECE","85",0.129999995,"1"
"36","3","MAIZE UFA REFINED (FINE FLOUR)","102","OTHER (SPECIFY)","CUP","84",0.49000001,"1"
"37","3","MAIZE UFA REFINED (FINE FLOUR)","102","OTHER (SPECIFY)","BASIN","97",3.404999971,"4"
"38","1","MAIZE UFA REFINED (FINE FLOUR)","102","TINA ","","25",0.287999988,"1"
"39","2","MAIZE UFA REFINED (FINE FLOUR)","102","TINA ","","25",0.217500001,"1"
"40","3","MAIZE UFA REFINED (FINE FLOUR)","102","TINA ","","25",0.324000001,"1"
"41","1","MAIZE UFA REFINED (FINE FLOUR)","102","5 LITRE BUCKET(Chigoba)","","26",3.065999985,"4"
"42","2","MAIZE UFA REFINED (FINE FLOUR)","102","5 LITRE BUCKET(Chigoba)","","26",3.065999985,"4"
"43","3","MAIZE UFA REFINED (FINE FLOUR)","102","5 LITRE BUCKET(Chigoba)","","26",3.065999985,"4"
"44","1","MAIZE UFA REFINED (FINE FLOUR)","102","PAIL","","4",1.833333373,"1"
"45","2","MAIZE UFA REFINED (FINE FLOUR)","102","PAIL","","4",5.015500069,"1"
"46","3","MAIZE UFA REFINED (FINE FLOUR)","102","PAIL","","4",3.10619998,"1"
"47","1","MAIZE UFA REFINED (FINE FLOUR)","102","PAIL SMALL","","4A",3.461999893,"1"
"48","2","MAIZE UFA REFINED (FINE FLOUR)","102","PAIL SMALL","","4A",3.505000114,"1"
"49","3","MAIZE UFA REFINED (FINE FLOUR)","102","PAIL SMALL","","4A",4.308000088,"1"
"50","1","MAIZE UFA REFINED (FINE FLOUR)","102","PAIL MEDIUM","","4B",7.717000008,"1"
"51","2","MAIZE UFA REFINED (FINE FLOUR)","102","PAIL MEDIUM","","4B",5.224999905,"1"
"52","3","MAIZE UFA REFINED (FINE FLOUR)","102","PAIL MEDIUM","","4B",7.116499901,"1"
"53","1","MAIZE UFA REFINED (FINE FLOUR)","102","PAIL LARGE","","4C",12.98200035,"1"
"54","2","MAIZE UFA REFINED (FINE FLOUR)","102","PAIL LARGE","","4C",10.83099937,"1"
"55","3","MAIZE UFA REFINED (FINE FLOUR)","102","PAIL LARGE","","4C",15,"1"
"56","1","MAIZE UFA REFINED (FINE FLOUR)","102","No 10 PLATE","","6",0.213815793,"1"
"57","2","MAIZE UFA REFINED (FINE FLOUR)","102","NO. 10 PLATE ","","6",0.104999997,"1"
"58","3","MAIZE UFA REFINED (FINE FLOUR)","102","No 10 PLATE","","6",0.167999998,"1"
"59","1","MAIZE UFA REFINED (FINE FLOUR)","102","NO. 12 PLATE ","","7",0.125,"1"
"60","2","MAIZE UFA REFINED (FINE FLOUR)","102","NO. 12 PLATE ","","7",0.143999994,"1"
"61","3","MAIZE UFA REFINED (FINE FLOUR)","102","No 12 PLATE","","7",0.266178578,"1"
"62","1","MAIZE UFA PROCESSED MADEYA (BRAN FLOUR - PROCESSED)","103","OTHER (SPECIFY)","PAIL (SMALL)","87",2.285000086,"2"
"63","2","MAIZE UFA PROCESSED MADEYA (BRAN FLOUR  PROCESSED)","103","TINA ","","25",0.165999994,"1"
"64","3","MAIZE UFA PROCESSED MADEYA (BRAN FLOUR  PROCESSED)","103","TINA ","","25",0.198000014,"1"
"65","1","MAIZE UFA PROCESSED MADEYA (BRAN FLOUR - PROCESSED)","103","5 LITRE BUCKET(Chigoba)","","26",2.285000086,"4"
"66","2","MAIZE UFA PROCESSED MADEYA (BRAN FLOUR - PROCESSED)","103","5 LITRE BUCKET(Chigoba)","","26",2.285000086,"4"
"67","3","MAIZE UFA PROCESSED MADEYA (BRAN FLOUR - PROCESSED)","103","5 LITRE BUCKET(Chigoba)","","26",2.285000086,"4"
"68","2","MAIZE UFA PROCESSED MADEYA (BRAN FLOUR - PROCESSED)","103","5 LITRE BUCKET(Chigoba)","","86",2.285000086,"5"
"69","1","MAIZE UFA PROCESSED MADEYA (BRAN FLOUR  PROCESSED)","103","PAIL","","4",1.639999986,"4"
"70","2","MAIZE UFA PROCESSED MADEYA (BRAN FLOUR  PROCESSED)","103","PAIL","","4",1.639999986,"4"
"71","3","MAIZE UFA PROCESSED MADEYA (BRAN FLOUR  PROCESSED)","103","PAIL","","4",1.639999986,"4"
"72","1","MAIZE UFA PROCESSED MADEYA (BRAN FLOUR  PROCESSED)","103","PAIL SMALL","","4A",1.639999986,"1"
"73","2","MAIZE UFA PROCESSED MADEYA (BRAN FLOUR  PROCESSED)","103","PAIL SMALL","","4A",3.272500038,"1"
"74","3","MAIZE UFA PROCESSED MADEYA (BRAN FLOUR  PROCESSED)","103","PAIL SMALL","","4A",3.227999926,"1"
"75","1","MAIZE UFA PROCESSED MADEYA (BRAN FLOUR  PROCESSED)","103","PAIL MEDIUM","","4B",11.38199997,"1"
"76","2","MAIZE UFA PROCESSED MADEYA (BRAN FLOUR  PROCESSED)","103","PAIL MEDIUM","","4B",4.800000191,"1"
"77","3","MAIZE UFA PROCESSED MADEYA (BRAN FLOUR  PROCESSED)","103","PAIL MEDIUM","","4B",5.820000172,"1"
"78","1","MAIZE UFA PROCESSED MADEYA (BRAN FLOUR  PROCESSED)","103","PAIL LARGE","","4C",17.66666603,"1"
"79","2","MAIZE UFA PROCESSED MADEYA (BRAN FLOUR  PROCESSED)","103","PAIL LARGE","","4C",9.81499958,"1"
"80","3","MAIZE UFA PROCESSED MADEYA (BRAN FLOUR  PROCESSED)","103","PAIL LARGE","","4C",10.39999962,"1"
"81","2","MAIZE UFA PROCESSED MADEYA (BRAN FLOUR  PROCESSED)","103","NO. 10 PLATE ","","6",0.064000003,"1"
"82","2","MAIZE UFA PROCESSED MADEYA (BRAN FLOUR  PROCESSED)","103","NO. 12 PLATE ","","7",0.143999994,"1"
"83","1","MAIZE GRAIN (NOT AS UFA)","104","OTHER (SPECIFY)","PIECE","85",0.129999995,"2"
"84","2","MAIZE GRAIN (NOT AS UFA)","104","OTHER (SPECIFY)","COB","77",0.129999995,"1"
"85","2","MAIZE GRAIN (NOT AS UFA)","104","OTHER (SPECIFY)","CUP","84",0.469999999,"1"
"86","2","MAIZE GRAIN (NOT AS UFA)","104","OTHER (SPECIFY)","PIECE","85",0.129999995,"2"
"87","3","MAIZE GRAIN (NOT AS UFA)","104","OTHER (SPECIFY)","PIECE","85",0.129999995,"2"
"88","3","MAIZE GRAIN (NOT AS UFA)","104","OTHER (SPECIFY)","CUP","84",0.469999999,"1"
"89","3","MAIZE GRAIN (NOT AS UFA)","104","OTHER (SPECIFY)","COB","77",0.129999995,"1"
"90","1","MAIZE GRAIN (NOT AS UFA)","104","5 LITRE BUCKET (CHIGOBA) ","","26",5.223999977,"1"
"91","2","MAIZE GRAIN (NOT AS UFA)","104","5 LITRE BUCKET (CHIGOBA) ","","26",5.099999905,"1"
"92","3","MAIZE GRAIN (NOT AS UFA)","104","5 LITRE BUCKET (CHIGOBA) ","","26",5.146499634,"1"
"93","1","MAIZE GRAIN (NOT AS UFA)","104","BASIN  SMALL","","27A",4.132999897,"1"
"94","2","MAIZE GRAIN (NOT AS UFA)","104","BASIN  SMALL","","27A",4,"1"
"95","3","MAIZE GRAIN (NOT AS UFA)","104","BASIN  SMALL","","27A",4.193999767,"1"
"96","1","MAIZE GRAIN (NOT AS UFA)","104","PAIL","","4",4.378749847,"1"
"97","2","MAIZE GRAIN (NOT AS UFA)","104","PAIL","","4",4.474571228,"1"
"98","3","MAIZE GRAIN (NOT AS UFA)","104","PAIL","","4",4.259666443,"1"
"99","1","MAIZE GRAIN (NOT AS UFA)","104","PAIL SMALL","","4A",4.372000217,"1"
"100","2","MAIZE GRAIN (NOT AS UFA)","104","PAIL SMALL","","4A",5.293749809,"1"
"101","3","MAIZE GRAIN (NOT AS UFA)","104","PAIL SMALL","","4A",5.25,"1"
"102","1","MAIZE GRAIN (NOT AS UFA)","104","PAIL MEDIUM","","4B",10.04199982,"1"
"103","2","MAIZE GRAIN (NOT AS UFA)","104","PAIL MEDIUM","","4B",8.085000038,"1"
"104","3","MAIZE GRAIN (NOT AS UFA)","104","PAIL MEDIUM","","4B",8.938999176,"1"
"105","1","MAIZE GRAIN (NOT AS UFA)","104","PAIL LARGE","","4C",18.68700027,"1"
"106","2","MAIZE GRAIN (NOT AS UFA)","104","PAIL LARGE","","4C",16.75,"1"
"107","3","MAIZE GRAIN (NOT AS UFA)","104","PAIL LARGE","","4C",18,"1"
"108","1","MAIZE GRAIN (NOT AS UFA)","104","NO. 10 PLATE ","","6",0.119999997,"1"
"109","2","MAIZE GRAIN (NOT AS UFA)","104","NO. 10 PLATE ","","6",0.115000002,"1"
"110","3","MAIZE GRAIN (NOT AS UFA)","104","NO. 10 PLATE ","","6",0.118000001,"1"
"111","1","MAIZE GRAIN (NOT AS UFA)","104","NO. 12 PLATE ","","7",0.210000008,"1"
"112","2","MAIZE GRAIN (NOT AS UFA)","104","NO. 12 PLATE ","","7",0.25,"1"
"113","3","MAIZE GRAIN (NOT AS UFA)","104","NO. 12 PLATE ","","7",0.287500024,"1"
"114","1","GREEN MAIZE","105","PAIL","","4",3.880000114,"4"
"115","2","GREEN MAIZE","105","PAIL","","4",3.880000114,"4"
"116","3","GREEN MAIZE","105","PAIL","","4",3.880000114,"4"
"117","1","GREEN MAIZE","105","PIECE","","9",0.382727265,"1"
"118","2","GREEN MAIZE","105","PIECE","","9",0.334380955,"1"
"119","3","GREEN MAIZE","105","PIECE","","9",0.336800009,"1"
"120","1","GREEN MAIZE","105","PIECE SMALL","","9A",0.286000013,"1"
"121","2","GREEN MAIZE","105","PIECE SMALL","","9A",0.310000002,"1"
"122","3","GREEN MAIZE","105","PIECE SMALL","","9A",0.275000006,"1"
"123","1","GREEN MAIZE","105","PIECE MEDIUM","","9B",0.333000004,"1"
"124","2","GREEN MAIZE","105","PIECE MEDIUM","","9B",0.360000014,"1"
"125","3","GREEN MAIZE","105","PIECE MEDIUM","","9B",0.317999989,"1"
"126","1","GREEN MAIZE","105","PIECE LARGE","","9C",0.392699987,"1"
"127","2","GREEN MAIZE","105","PIECE LARGE","","9C",0.432000011,"1"
"128","3","GREEN MAIZE","105","PIECE LARGE","","9C",0.86915791,"1"
"129","1","RICE","106","OTHER (SPECIFY)","BASIN","97",3.460000038,"1"
"130","2","RICE","106","OTHER (SPECIFY)","CUP","84",0.560000002,"1"
"131","3","RICE","106","OTHER (SPECIFY)","CUP","84",0.560000002,"1"
"132","3","RICE","106","OTHER (SPECIFY)","BASIN","97",3.460000038,"1"
"133","1","RICE UNSPECIFIED","106","TINA ","","25",0.326000005,"1"
"134","2","RICE UNSPECIFIED","106","TINA ","","25",0.305000007,"1"
"135","3","RICE UNSPECIFIED","106","TINA ","","25",0.317999989,"1"
"136","1","RICE UNSPECIFIED","106","5 LITRE BUCKET (CHIGOBA) ","","26",5.31400013,"1"
"137","2","RICE UNSPECIFIED","106","5 LITRE BUCKET (CHIGOBA) ","","26",5.375,"1"
"138","3","RICE UNSPECIFIED","106","5 LITRE BUCKET (CHIGOBA) ","","26",5.703999996,"1"
"139","1","RICE UNSPECIFIED","106","PAIL","","4",5.218583584,"4"
"140","2","RICE UNSPECIFIED","106","PAIL","","4",5.218583584,"4"
"141","3","RICE UNSPECIFIED","106","PAIL","","4",5.218583584,"4"
"142","1","RICE UNSPECIFIED","106","PAIL SMALL","","4A",4.34100008,"1"
"143","2","RICE UNSPECIFIED","106","PAIL SMALL","","4A",5.53000021,"1"
"144","3","RICE UNSPECIFIED","106","PAIL SMALL","","4A",5.52850008,"1"
"145","1","RICE UNSPECIFIED","106","PAIL MEDIUM","","4B",5.876000404,"4"
"146","2","RICE UNSPECIFIED","106","PAIL MEDIUM","","4B",5.876000404,"4"
"147","3","RICE UNSPECIFIED","106","PAIL MEDIUM","","4B",5.876000404,"4"
"148","1","RICE UNSPECIFIED","106","PAIL LARGE","","4C",19.04999924,"1"
"149","2","RICE UNSPECIFIED","106","PAIL LARGE","","4C",17.25,"1"
"150","3","RICE UNSPECIFIED","106","PAIL LARGE","","4C",19,"1"
"151","1","RICE UNSPECIFIED","106","NO. 10 PLATE ","","6",0.115000002,"1"
"152","2","RICE UNSPECIFIED","106","NO. 10 PLATE ","","6",0.135000005,"1"
"153","3","RICE UNSPECIFIED","106","NO. 10 PLATE ","","6",0.131000012,"1"
"154","1","RICE UNSPECIFIED","106","NO. 12 PLATE ","","7",0.167500004,"1"
"155","2","RICE UNSPECIFIED","106","NO. 12 PLATE ","","7",0.267500013,"1"
"156","3","RICE UNSPECIFIED","106","NO. 12 PLATE ","","7",0.270999998,"1"
"157","1","FINGER MILLET (MAWERE)","107","TINA ","","25",0.266000003,"1"
"158","2","FINGER MILLET (MAWERE)","107","TINA ","","25",0.264999986,"1"
"159","3","FINGER MILLET (MAWERE)","107","TINA ","","25",0.280000001,"1"
"160","1","FINGER MILLET (MAWERE)","107","BASIN  SMALL","","27A",4.118000031,"1"
"161","2","FINGER MILLET (MAWERE)","107","BASIN  SMALL","","27A",3.605000019,"1"
"162","3","FINGER MILLET (MAWERE)","107","BASIN  SMALL","","27A",3.119999886,"1"
"163","1","FINGER MILLET (MAWERE)","107","NO. 10 PLATE ","","6",0.115000002,"1"
"164","2","FINGER MILLET (MAWERE)","107","NO. 10 PLATE ","","6",0.109999999,"1"
"165","3","FINGER MILLET (MAWERE)","107","NO. 10 PLATE ","","6",0.57099998,"1"
"166","1","FINGER MILLET (MAWERE)","107","NO. 12 PLATE ","","7",0.194999993,"1"
"167","2","FINGER MILLET (MAWERE)","107","NO. 12 PLATE ","","7",0.137500003,"1"
"168","3","FINGER MILLET (MAWERE)","107","NO. 12 PLATE ","","7",0.153999999,"1"
"169","3","SORGHUM (MAPIRA)","108","OTHER (SPECIFY)","CUP","84",0.529999971,"1"
"170","1","SORGHUM (MAPIRA)","108","TINA ","","25",0.282999992,"1"
"171","2","SORGHUM (MAPIRA)","108","TINA ","","25",0.280999988,"1"
"172","3","SORGHUM (MAPIRA)","108","TINA ","","25",0.298000008,"1"
"173","1","SORGHUM (MAPIRA)","108","5 LITRE BUCKET (CHIGOBA) ","","26",4.454999924,"1"
"174","2","SORGHUM (MAPIRA)","108","5 LITRE BUCKET (CHIGOBA) ","","26",5.116499901,"1"
"175","3","SORGHUM (MAPIRA)","108","5 LITRE BUCKET (CHIGOBA) ","","26",5.241999626,"1"
"176","1","SORGHUM (MAPIRA)","108","BASIN  SMALL","","27A",2.315000057,"1"
"177","2","SORGHUM (MAPIRA)","108","BASIN  SMALL","","27A",3.414999962,"1"
"178","3","SORGHUM (MAPIRA)","108","BASIN  SMALL","","27A",4.277999878,"1"
"179","2","SORGHUM (MAPIRA)","108","PAIL","","4",5.389999866,"1"
"180","3","SORGHUM (MAPIRA)","108","PAIL","","4",5.389999866,"1"
"181","1","SORGHUM (MAPIRA)","108","PAIL SMALL","","4A",3.78399992,"1"
"182","2","SORGHUM (MAPIRA)","108","PAIL SMALL","","4A",5.215000153,"1"
"183","3","SORGHUM (MAPIRA)","108","PAIL SMALL","","4A",5.46600008,"1"
"184","1","SORGHUM (MAPIRA)","108","PAIL LARGE","","4C",15.69999981,"1"
"185","2","SORGHUM (MAPIRA)","108","PAIL LARGE","","4C",16.64374924,"1"
"186","3","SORGHUM (MAPIRA)","108","PAIL LARGE","","4C",18,"1"
"187","1","SORGHUM (MAPIRA)","108","No 10 PLATE","","6",1.094585299,"1"
"188","2","SORGHUM (MAPIRA)","108","NO. 10 PLATE ","","6",0.115000002,"1"
"189","3","SORGHUM (MAPIRA)","108","NO. 10 PLATE ","","6",1.094585299,"1"
"190","1","SORGHUM (MAPIRA)","108","NO. 12 PLATE ","","7",0.119999997,"1"
"191","2","SORGHUM (MAPIRA)","108","NO. 12 PLATE ","","7",0.159999996,"1"
"192","3","SORGHUM (MAPIRA)","108","NO. 12 PLATE ","","7",1.71393919,"1"
"193","3","PEARL MILLET (MCHEWERE)","109","OTHER (SPECIFY)","CUP","84",0.540000021,"1"
"194","2","PEARL MILLET (MCHEWERE)","109","TINA ","","25",0.312000006,"1"
"195","3","PEARL MILLET (MCHEWERE)","109","TINA ","","25",0.298000008,"1"
"196","2","PEARL MILLET (MCHEWERE)","109","BASIN  SMALL","","27A",3.654999971,"1"
"197","3","PEARL MILLET (MCHEWERE)","109","BASIN  SMALL","","27A",4.244999886,"1"
"198","1","PEARL MILLET (MCHEWERE)","109","PAIL","","4",3.871749878,"4"
"199","2","PEARL MILLET (MCHEWERE)","109","PAIL","","4",3.871749878,"4"
"200","3","PEARL MILLET (MCHEWERE)","109","PAIL","","4",3.871749878,"4"
"201","1","PEARL MILLET (MCHEWERE)","109","PAIL SMALL","","4A",4.300000191,"1"
"202","3","PEARL MILLET (MCHEWERE)","109","PAIL SMALL","","4A",5.353000164,"1"
"203","2","PEARL MILLET (MCHEWERE)","109","PAIL SMALL","","87",3.87,"5"
"204","1","PEARL MILLET (MCHEWERE)","109","PAIL MEDIUM","","4B",10.26499939,"4"
"205","2","PEARL MILLET (MCHEWERE)","109","PAIL MEDIUM","","4B",10.26499939,"4"
"206","3","PEARL MILLET (MCHEWERE)","109","PAIL MEDIUM","","4B",10.26499939,"4"
"207","3","PEARL MILLET (MCHEWERE)","109","PAIL LARGE","","4C",17.5739994,"1"
"208","1","WHEAT FLOUR","110","PAIL","","4",3.278120041,"4"
"209","2","WHEAT FLOUR","110","PAIL","","4",3.278120041,"4"
"210","3","WHEAT FLOUR","110","PAIL","","4",3.278120041,"4"
"211","1","WHEAT FLOUR","110","PIECE","","9",1.006833315,"1"
"212","2","WHEAT FLOUR","110","PIECE","","9",0.913250029,"1"
"213","3","WHEAT FLOUR","110","PIECE","","9",1.013499975,"1"
"214","1","BREAD","111","LOAF (300G) ","","31",0.300000012,"3"
"215","2","BREAD","111","LOAF (300G) ","","31",0.300000012,"3"
"216","3","BREAD","111","LOAF (300G) ","","31",0.300000012,"3"
"217","1","BREAD","111","LOAF (600G) ","","32",0.600000024,"3"
"218","2","BREAD","111","LOAF (600G) ","","32",0.600000024,"3"
"219","3","BREAD","111","LOAF (600G) ","","32",0.600000024,"3"
"220","1","BREAD","111","LOAF (700G) ","","33",0.699999988,"3"
"221","2","BREAD","111","LOAF (700G) ","","33",0.699999988,"3"
"222","3","BREAD","111","LOAF (700G) ","","33",0.699999988,"3"
"223","1","BREAD","111","PIECE","","9",0.513090909,"1"
"224","2","BREAD","111","PIECE ","","9",0.123500004,"1"
"225","3","BREAD","111","PIECE ","","9",0.150000006,"1"
"226","1","BUNS, SCONES","112","OTHER (SPECIFY)","DOZEN","78",0.839999974,"4"
"227","3","BUNS, SCONES","112","OTHER (SPECIFY)","DOZEN","78",0.839999974,"4"
"228","1","BUNS, SCONES YELLOW","112","PIECE","","9",0.091931038,"1"
"229","2","BUNS, SCONES YELLOW","112","PIECE","","9",0.074222222,"1"
"230","3","BUNS, SCONES YELLOW","112","PIECE","","9",0.100445651,"1"
"231","1","BUNS, SCONES YELLOW","112","PIECE SMALL","","9A",0.061999999,"1"
"232","2","BUNS, SCONES YELLOW","112","PIECE SMALL","","9A",0.085000001,"1"
"233","3","BUNS, SCONES YELLOW","112","PIECE SMALL","","9A",0.090000004,"1"
"234","1","BUNS, SCONES YELLOW","112","PIECE MEDIUM","","9B",0.136999995,"1"
"235","2","BUNS, SCONES YELLOW","112","PIECE MEDIUM","","9B",0.143999994,"1"
"236","3","BUNS, SCONES YELLOW","112","PIECE MEDIUM","","9B",0.148000002,"1"
"237","1","BUNS, SCONES YELLOW","112","PIECE LARGE","","9C",0.111000001,"1"
"238","2","BUNS, SCONES YELLOW","112","PIECE LARGE","","9C",0.150000006,"1"
"239","3","BUNS, SCONES YELLOW","112","PIECE LARGE","","9C",0.170000002,"1"
"240","1","BISCUITS","113","SATCHET/TUBE","","22",0.183327869,"1"
"241","2","BISCUITS","113","SATCHET/TUBE","","22",0.091245286,"1"
"242","3","BISCUITS","113","SATCHET/TUBE","","22",0.121254548,"1"
"243","1","BISCUITS","113","PACKET (150 GRAMS) ","","34",0.150000006,"3"
"244","2","BISCUITS","113","PACKET (150 GRAMS) ","","34",0.150000006,"3"
"245","3","BISCUITS","113","PACKET (150 GRAMS) ","","34",0.150000006,"3"
"246","1","BISCUITS","113","PACKET","","51",0.150000006,"3"
"247","2","BISCUITS","113","PACKET","","51",0.150000006,"3"
"248","3","BISCUITS","113","PACKET","","51",0.150000006,"3"
"249","1","BISCUITS","113","PIECE","","9",0.102310769,"1"
"250","2","BISCUITS","113","PIECE","","9",0.067312501,"1"
"251","3","BISCUITS","113","PIECE","","9",0.052615386,"1"
"252","1","SPAGHETTI, MACARONI, PASTA","114","SATCHET/TUBE","","22",0.386727273,"1"
"253","2","SPAGHETTI, MACARONI, PASTA","114","SATCHET/TUBE","","22",0.38890475,"1"
"254","3","SPAGHETTI, MACARONI, PASTA","114","SATCHET/TUBE","","22",0.340000004,"1"
"255","1","SPAGHETTI, MACARONI, PASTA","114","PACKET 400G ","","35",0.400000006,"3"
"256","2","SPAGHETTI, MACARONI, PASTA","114","PACKET 400G ","","35",0.400000006,"3"
"257","3","SPAGHETTI, MACARONI, PASTA","114","PACKET 400G ","","35",0.400000006,"3"
"258","1","SPAGHETTI, MACARONI, PASTA","114","PACKET 500G ","","36",0.5,"3"
"259","2","SPAGHETTI, MACARONI, PASTA","114","PACKET 500G ","","36",0.5,"3"
"260","3","SPAGHETTI, MACARONI, PASTA","114","PACKET 500G ","","36",0.400000006,"3"
"261","1","SPAGHETTI, MACARONI, PASTA","114","PACKET 1KG ","","37",1,"3"
"262","2","SPAGHETTI, MACARONI, PASTA","114","PACKET 1KG ","","37",1,"3"
"263","3","SPAGHETTI, MACARONI, PASTA","114","PACKET 1KG ","","37",1,"3"
"264","2","SPAGHETTI, MACARONI, PASTA","114","PACKET","","60",1.021999955,"2"
"265","1","SPAGHETTI, MACARONI, PASTA","114","PACKET 250G ","","65",0.25,"3"
"266","2","SPAGHETTI, MACARONI, PASTA","114","PACKET 250G ","","65",0.25,"3"
"267","3","SPAGHETTI, MACARONI, PASTA","114","PACKET 250G ","","65",0.400000006,"3"
"268","1","SPAGHETTI, MACARONI, PASTA","114","PIECE","","9",0.400456518,"1"
"269","2","SPAGHETTI, MACARONI, PASTA","114","PIECE","","9",0.425440013,"1"
"270","3","SPAGHETTI, MACARONI, PASTA","114","PIECE","","9",0.393333346,"1"
"271","1","MAIZE UFA RAW MADEYA(bran flour - unprocessed)","118","TINA ","","25",0.180000007,"1"
"272","2","MAIZE UFA RAW MADEYA(bran flour - unprocessed)","118","TINA ","","25",0.181999996,"1"
"273","3","MAIZE UFA RAW MADEYA(bran flour - unprocessed)","118","TINA ","","25",0.159999996,"1"
"274","2","MAIZE UFA RAW MADEYA (BRAN FLOUR - UNPROCESSED)","118","5 LITRE BUCKET(Chigoba)","","26",2.285000086,"1"
"275","3","MAIZE UFA RAW MADEYA (BRAN FLOUR - UNPROCESSED)","118","5 LITRE BUCKET(Chigoba)","","26",2.285000086,"1"
"276","2","MAIZE UFA RAW MADEYA (BRAN FLOUR - UNPROCESSED)","118","PAIL","","4",2.285000086,"2"
"277","3","MAIZE UFA RAW MADEYA (BRAN FLOUR - UNPROCESSED)","118","PAIL","","4",2.285000086,"2"
"278","1","MAIZE UFA RAW MADEYA(bran flour - unprocessed)","118","PAIL SMALL","","4A",3.114000082,"1"
"279","2","MAIZE UFA RAW MADEYA(bran flour - unprocessed)","118","PAIL SMALL","","4A",3.082499981,"1"
"280","3","MAIZE UFA RAW MADEYA(bran flour - unprocessed)","118","PAIL SMALL","","4A",2.795000076,"1"
"281","1","MAIZE UFA RAW MADEYA(bran flour - unprocessed)","118","PAIL MEDIUM","","4B",5.581000328,"1"
"282","2","MAIZE UFA RAW MADEYA(bran flour - unprocessed)","118","PAIL MEDIUM","","4B",4.508999825,"1"
"283","3","MAIZE UFA RAW MADEYA(bran flour - unprocessed)","118","PAIL MEDIUM","","4B",4.892000198,"1"
"284","1","MAIZE UFA RAW MADEYA(bran flour - unprocessed)","118","PAIL LARGE","","4C",11.30999947,"1"
"285","2","MAIZE UFA RAW MADEYA(bran flour - unprocessed)","118","PAIL LARGE","","4C",9.788000107,"1"
"286","3","MAIZE UFA RAW MADEYA(bran flour - unprocessed)","118","PAIL LARGE","","4C",9.361000061,"1"
"287","2","MAIZE UFA RAW MADEYA(bran flour - unprocessed)","118","NO. 10 PLATE ","","6",0.091000006,"1"
"288","3","MAIZE UFA RAW MADEYA(bran flour - unprocessed)","118","NO. 10 PLATE ","","6",0.082000002,"1"
"289","2","MAIZE UFA RAW MADEYA(bran flour - unprocessed)","118","NO. 12 PLATE ","","7",0.162499994,"1"
"290","3","MAIZE UFA RAW MADEYA(bran flour - unprocessed)","118","NO. 12 PLATE ","","7",0.158000007,"1"
"291","2","MAIZE UFA RAW MADEYA(bran flour - unprocessed)","118","KILOGRAM","","1",1,"5"
"292","3","MAIZE UFA RAW MADEYA(bran flour - unprocessed)","118","KILOGRAM","","1",1,"5"
"293","2","MAIZE, YELLOW FLOUR","119","TINA ","","25",0.204999998,"1"
"294","2","MAIZE, YELLOW FLOUR","119","PAIL SMALL","","4A",3.535000086,"1"
"295","2","MAIZE, YELLOW FLOUR","119","NO. 10 PLATE ","","6",0.125,"1"
"296","2","MAIZE, YELLOW FLOUR","119","NO. 12 PLATE ","","7",0.254999995,"1"
"297","1","CASSAVA TUBERS","201","HEAP","","10",0.975250006,"1"
"298","2","CASSAVA TUBERS","201","HEAP","","10",1.202000022,"1"
"299","3","CASSAVA TUBERS","201","HEAP","","10",1.12085712,"1"
"300","1","CASSAVA TUBERS","201","TINA ","","25",0.307000011,"1"
"301","1","CASSAVA TUBERS","201","PAIL","","4",4.498000145,"4"
"302","2","CASSAVA TUBERS","201","PAIL","","4",4.498000145,"4"
"303","3","CASSAVA TUBERS","201","PAIL","","4",4.498000145,"4"
"304","1","CASSAVA TUBERS","201","PAIL SMALL","","4A",4.570000172,"1"
"305","2","CASSAVA TUBERS","201","PAIL SMALL","","4A",5.364999771,"1"
"306","3","CASSAVA TUBERS","201","PAIL SMALL","","4A",4.849999905,"1"
"307","1","CASSAVA TUBERS","201","PAIL LARGE","","4C",21,"1"
"308","2","CASSAVA TUBERS","201","PAIL LARGE","","4C",14.89000034,"1"
"309","3","CASSAVA TUBERS","201","PAIL LARGE","","4C",14,"1"
"310","3","CASSAVA TUBERS","201","PAIL LARGE","","88",14,"5"
"311","3","CASSAVA TUBERS","201","PAIL SMALL","","87",4.849999905,"5"
"312","1","CASSAVA TUBERS","201","PIECE","","9",0.299615383,"1"
"313","2","CASSAVA TUBERS","201","PIECE","","9",0.315160006,"1"
"314","3","CASSAVA TUBERS","201","PIECE","","9",0.360204548,"1"
"315","2","CASSAVA TUBERS","201","PIECE","","85",0.315160006,"5"
"316","1","CASSAVA TUBERS","201","PIECE SMALL","","9A",0.230000004,"1"
"317","2","CASSAVA TUBERS","201","PIECE SMALL","","9A",0.167500004,"1"
"318","3","CASSAVA TUBERS","201","PIECE SMALL","","9A",0.143000007,"1"
"319","1","CASSAVA TUBERS","201","PIECE MEDIUM","","9B",0.372000009,"1"
"320","2","CASSAVA TUBERS","201","PIECE MEDIUM","","9B",0.305000007,"1"
"321","3","CASSAVA TUBERS","201","PIECE MEDIUM","","9B",0.25999999,"1"
"322","1","CASSAVA TUBERS","201","PIECE LARGE","","9C",0.671999991,"1"
